;Unnamed: 0;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
465;6465;2017-09-09 15:09;https://instagram.com/p/BY0kiBRnA_l/;0;0.0;24.0;discdevilstwente;52.0667;4.25;Derde wedstrijd tegen Crunch On is begonnen!      ;24.0;2017-09-09 13:09:26;ultimatefrisbee discdevilstwente njkbeach njkbeach2017 kijkduin denhaag
466;6466;2017-11-23 15:47;https://instagram.com/p/Bb13XNVjnP2/;0;2.0;23.0;nailfashionemmen;52.783333;6.9;Cateye, manicure, steentjes 25€    ;23.0;2017-11-23 14:47:24;cateye manicuregel emmen nagelszetten
467;6467;2017-03-22 13:20;https://instagram.com/p/BR8K-bTB6CT/;0;0.0;193.0;omroepzeeland;51.480801;3.5528;Woody Woodpecker in ! Anne-Marie van Iersel spotte deze specht in .     ;193.0;2017-03-22 12:20:17;Zeeland Koudekerke bird birds woodpecker zeeland
468;6468;2018-02-02 14:58;https://instagram.com/p/BesmLbolR5W/;+;0.0;11.0;natlabdoorplazafutura;51.450001;5.46667;Nu te zien: THE POST. Het meeslepende verhaal over de onwaarschijnlijke samenwerking tussen de eerste vrouwelijke uitgever van een grote Amerikaanse krant, Katherine Graham () en hoofdredacteur Ben Bradlee () van The Washington Post.    ;11.0;2018-02-02 13:58:16;merylstreep tomhanks thepost avondjeuit strijps eindhoven
469;6469;2018-08-01 19:23;https://instagram.com/p/Bl8cycwFZsW/;0;4.0;4.0;michel.utrecht;;;        stadion      ;4.0;2018-08-01 17:23:49;az guus til training persco voetbal eredivisie afas alkmaar europa league vifotograaf michel utrecht
471;6471;2017-10-04 09:08;https://instagram.com/p/BZ0TIKIlp3g/;0;2.0;288.0;fut_customs;;;Vitesse Strikers! Ricky van Wolfswinkel left Vitesse and joined Basel this season! Will Castaignos or Matavz replace him? - - - - -                       ;288.0;2017-10-04 07:08:45;Rickyvanwolfswinkel vanWolfswinkel wolfswinkel matavz timmatavz Castaignos luccastaignos Vitesse vitas Arnhem vitessearnhem Striker goal football voetbal soccer fifa fut fifa18 fut18 fifaut fifaultimateteam ultimateteam
472;6472;2017-03-15 14:52;https://instagram.com/p/BRqUAaKBiBd/;+;0.0;18.0;iris_voorwinden;;;Niet weg te slaan uit de trein. Even naar Rotterdam toe met dit prachtige lente weer!     ;18.0;2017-03-15 13:52:52;treinleven lente vrijedag ns metro
473;6473;2018-02-21 19:59;https://instagram.com/p/BfeDtOCBcj_/;+;0.0;17.0;foto_bij_miranda;51.936611;4.37703;Ik hou van mijn aapje             fotoreeks  ;17.0;2018-02-21 18:59:04;Feline lief knuffel serie fotoserie fotografie zwartwitfotografie slaapknuffel vertrouwd lieveling schiedam fotograaf silhouetten ikhouvanmijnaap
474;6474;2017-12-11 17:52;https://instagram.com/p/Bckb78zgiBy/;-;0.0;7.0;joshoon;53.0;6.55;Chaos in Assen;7.0;2017-12-11 16:52:26;
475;6475;2017-09-23 12:29;https://instagram.com/p/BZYVTkYAb-o/;0;0.0;68.0;thebluebloodstudios;52.368286;4.8754050000000015;@miguellepage is still coming for a visit in October, be it a week later than initially planned. We still stoked! Contact him for his last available spots directly through migueldoestattoos@hotmail.com  ∘ ∘ ∘ ∘ ∘              ;68.0;2017-09-23 10:29:03;bluebloodguest miguellepage amsterdam amsterdamtattoos amsterdamtattooshop tattoo tattoos qualitytattoos qualitytattooing amsterdamtattooartists thebluebloodstudios kinkerstraat amsterdamwest bluebloodfamily
476;6476;2017-11-26 00:34;https://instagram.com/p/Bb79RVrlJ5Y/;0;0.0;50.0;insta.voetbalnieuws.nl;53.206345;6.591561;Feyenoord heeft eindelijk 3 punten binnen gesleept. Het was geen grootse wedstrijd maar de Rotterdammers konden een 0-2 overwinning binnen slepen tegen FC Groningen . De goals kwamen van Vilhena en Jorgensen             ;50.0;2017-11-25 23:34:28;instavoetbal padt nelom feyenoordrotterdam veldwijk eredivisie grofey vilhena fcgroningen drost jorgensen larsson noordleasestadion
478;6478;2017-05-02 16:09;https://instagram.com/p/BTl8FZ2ACtJ/;0;6.0;70.0;tanja_van_eenennaam;;;                       ;70.0;2017-05-02 14:09:40;pixzeeland strand inlovewithzeeland zeeland lovevlissingen ondergaandezon fanvanzeeland zee weeronline walcheren vlissingeninbeeld lovezeeland buienradar omroepzeeland beach meteogroup boulevard onsvlissingen sunset vlissingenboulevard hartvanvlissingen rtlweerfoto sea vlissingen
479;6479;2018-07-31 17:04;https://instagram.com/p/Bl5oAJ7AwD3/;+;2.0;22.0;_xeno_x;51.463902;5.7947;22 September... @afgekoeld x @jsaint213 x Focus live at HAAGEIND 27 DEURNE 5751BA    ;22.0;2018-07-31 15:04:05;esketit deurne show
480;6480;2017-10-25 19:37;https://instagram.com/p/Barf09QBVwf/;0;47.0;258.0;mdiepraam;52.276672;4.7100550000000005;On a wing and a prayer. My final day in Lisbon saw us visit the Christo Rei statue of Christ in Almada, on the opposite bank of the Tagus river, before we ended our visit at the Parco dos Nacöes business district close to the airport. There I waved off @sentenimages who is on his way to Portimão now, for the upcoming Algarve Classic Festival. I'm in the terminal now, doing a bit of work before my plane departs in an hour or so. And tomorrow? More work, work, work, as I've already been claimed by a multitude of customers during my stay in Lisbon... This phone shot was taken on the way here.         ;258.0;2017-10-25 17:37:57;schiphol amsterdam transavia uwn_holland instanetherlands westcoastgrammers ig_discover_holland thisisholland iphonese
481;6481;2017-09-19 18:20;https://instagram.com/p/BZOqSfZD2MB/;0;4.0;142.0;robin_vdakker;;;Papa & zoon 🦁🦁  @lauraderegtdeb   ;142.0;2017-09-19 16:20:00;Thelionkingnl thelionking circustheater
482;6482;2017-10-02 09:17;https://instagram.com/p/BZvKidwHxB9/;0;1.0;76.0;sanneangiesiemens;;; ;76.0;2017-10-02 07:17:29;SquadGoals Efteling
483;6483;2017-08-30 08:53;https://instagram.com/p/BYaJhK3DFL-/;0;0.0;33.0;paulvosphoto;;;  #  ;33.0;2017-08-30 06:53:08;waddenzee schiermonnikoog zomer holland laatstedaagjesvakantie freeasabird mijnlief zand dansenop dansto sinatra
484;6484;2017-06-04 12:50;https://instagram.com/p/BU6jkwajbsJ/;+;1.0;51.0;rruuddzz;;;Lekkere . Dat wordt smullen. Yenna 13 🤡    ;51.0;2017-06-04 10:50:56;taart mejirogym heerhugowaard birthday cake
485;6485;2017-03-24 18:45;https://instagram.com/p/BSB50CwFTQY/;+;0.0;15.0;nellieannavandersluis;;;Voor iedereen een heel fijn weekend                      ;15.0;2017-03-24 17:45:46;bloempjesluis zierikzee weekendboeket ranonkel butterfly lysianthus boeket bloemen fleurs flower florist lathyrus roos instaflower
486;6486;2017-02-18 21:27;https://instagram.com/p/BQqpTfCA41s/;0;0.0;14.0;melissavdh93;;;Daar gaan we weer! Knipperen..       ;14.0;2017-02-18 20:27:35;keihardopklompen lights aplous depuluden depul uden brabant
487;6487;2017-10-25 11:50;https://instagram.com/p/BaqqYgZDJ-T/;0;3.0;27.0;heimatliebe4you;;;Immer wieder schön! Ausflug nach                @visitmaastricht;27.0;2017-10-25 09:50:57;maastricht niederlanden holland limburg ausflug shopping citytrip städtetrip sightseeing urlaubstag urlaub ferien reisetipp visitmaastricht
488;6488;2017-02-22 23:38;https://instagram.com/p/BQ1Lb09gtEl/;+;1.0;19.0;arendmeijer;51.463902;5.7947;Toffe avond met veel geïnteresseerden over intensieve veehouderij, luchtkwaliteit, natuur en milieu gesproken in . Anne-Marie Spierings en ik zetten ons al lang in voor . Na 15 maart de lessen richting  brengen.  ;19.0;2017-02-22 22:38:13;deurne Brabant tweedekamer tk2017 boeren
489;6489;2017-06-14 11:17;https://instagram.com/p/BVUI4Hplpcg/;-;2.0;57.0;mirandadul;51.649532;5.0444239999999985;Op sprookjesjacht met Bob,Stuart en de leukste boze wolf   ;57.0;2017-06-14 09:17:54;spelen efteling opavontuur
490;6490;2018-02-01 23:11;https://instagram.com/p/Beq5zsPA9eq/;0;0.0;11.0;fwen.c;52.0;4.36667;2018 | Delft, Netherlands  Night of Delft Delft;11.0;2018-02-01 22:11:18;
491;6491;2017-09-27 18:05;https://instagram.com/p/BZjO79ABDlX/;0;1.0;34.0;layananjakarta;;;Hello Warga Jakarta, mulai hari ini Rabu tanggal 27 September 2017, DPMPTSP Provinsi DKI Jakarta kembali hadir di tengah-tengah masyarakat melalui gelaran PTSP Goes To Mall.  Kali ini Bang SOleh dan Mpok LUSI dari UP PTSP Kecamatan Kebayoran Lama menyapa warga Ibukota di Skywalk Pondok Indah Mall 2 (PIM 2) setiap Rabu pukul 11.00 s.d. 15.00 . warga Jakarta ditunggu kehadirannya pada hari Rabu berikutnya,  Dukung Pelayanan Publik yang Prima di Jakarta . Salam SETIA               ;34.0;2017-09-27 16:05:02;MelayaniJakarta goodgovernance pelayananpublik dpmptsp ptsp pelayananjakarta ASN PNS dkijakarta pemdadki SETIA PTSPGoesToMall PTSPKebayoranLama
492;6492;2017-02-16 17:31;https://instagram.com/p/BQlEpa7g0z2/;+;6.0;50.0;boazs_gina;51.498287;3.6154;Mijn grootste bevrijding: Alles wat ik in mij heb en meebreng kan omzetten in iets positiefs. Waardoor ik de negatieve dingen onschadelijk maak. Leed kan een bron zijn van mooie dingen.                               ;50.0;2017-02-16 16:31:04;fitnessmodel reallove gym boyfriend children bossgirls diet hormones quotes fitlife femalemotivation keepsmiling mother picoftheday workhard fitgirls transformation instalike instafit fittrainers motovation dedicated lifelessons middelburg strongnotskinny positivevibes follow4follow philosophy love zeeland
493;6493;2017-07-27 22:38;https://instagram.com/p/BXEE7REDB8I/;0;0.0;33.0;thegreatescapist;;;Street sketching in Delft      ;33.0;2017-07-27 20:38:19;urbansketch buildingart delft holland drawing sketch
494;6494;2017-12-23 17:20;https://instagram.com/p/BdDRzvkhc9-/;0;7.0;59.0;eftelingnieuwsnl;51.651661;5.050366;Nog 4 nachtjes en dan kan ik eindelijk in symbolica  @kenneth.willockx    !;59.0;2017-12-23 16:20:01;symbolica efteling wow
495;6495;2017-08-20 11:51;https://instagram.com/p/BYAt8aclnDQ/;0;0.0;7.0;margamaakt;;;Beren kijken in Amersfoort    ;7.0;2017-08-20 09:51:10;bruinebeer dierenparkamersfoort sunday funday
496;6496;2017-09-01 12:17;https://instagram.com/p/BYfqfx_Fzl6/;+;2.0;242.0;oumayma_elamrani;;;            ;242.0;2017-09-01 10:17:30;aidmubaraksaid happy instagood instamoment goodday muslima instashoot fashion hijab morocco wonderfull eindhoven holland
497;6497;2018-08-14 23:11;https://instagram.com/p/BmeVLUNggO5/;0;1.0;52.0;masupershoweurope;51.496655;7.455511;"Update Deutsche TV Presse - Martial Arts SuperShow Europe 2018: ZDF berichtet in Leute Heute über HEINO und unserem Event. Video auf https://www.zdf.de/nachrichten/leute-heute/leute-heute-vom-13-august-2018-100.html  Beginnt ab Minute 07:35  Update German TV Media - Martial Arts SuperShow Europe 2018: ZDF (2nd German TV) reports in people magazine ""People Today"" about HEINO´s Lifetime Achievement Award and our event.  Start the video and go to minute 07:35 (Picture taken from Stream (C) ZDF 2018)  HEINO      Westfalenhallen Dortmund . . . .                ";52.0;2018-08-14 21:11:29;heino supershow mass18 mass18europe dortmund mass18europe MASupershow dortmund event kampfsport fitness gamechanger business erfolg blackbelt blackbeltmag blackbeltmagazine blackbeltmagazin success masuccess supershow
501;6501;2017-06-12 18:12;https://instagram.com/p/BVPuraRl7OZ/;+;0.0;13.0;m.cooking_;52.51580799999999;5.6977400000000005;Wie eet er morgen een broodje pulled pork mee? Uren gegaard in de oven.... dat wordt smullen     ;13.0;2017-06-12 16:12:01;maaltijdservice dronten americanstyle metcoleslaw eetjemee
502;6502;2018-07-29 13:21;https://instagram.com/p/Bl0E41-H14G/;+;0.0;16.0;nadiavanteffelen;52.71670200000001;5.96667;Mooie oude panden.      ;16.0;2018-07-29 11:21:03;Blokzijl oud history bierkade klokgevel rijksmonument
504;6504;2018-01-17 20:47;https://instagram.com/p/BeEBZuWhbZ0/;+;2.0;87.0;sellyourstuffonlinenl;;;"Geen sneeuw? Dan maar lente! Je waait er nu wellicht weg, maar ik kan niet wachten weer op dit plekje te chillen.  tip: dit is een super spot; bovenop de Pier, vaak uit de wind (want schutting) met uitzicht op het reuzenrad  ----        ";87.0;2018-01-17 19:47:17;scheveningen 070 beach strand scheveningenbeach workhardplayharder ondernemen reuzenrad secretspot
505;6505;2018-08-20 19:02;https://instagram.com/p/BmtVem-ncTN/;0;0.0;21.0;sirconcepts;;;Largest Caribbean festival in the Netherlands Zsa Zsa su! with the best top DJs and artists from the Netherlands !!! are you ready for a great spectacle? . .                              ;21.0;2018-08-20 17:02:44;sirconcepts socializing luxury event party club business lifestyle blog music studio recording songwriter soundcloud spotify urban dancehall caribbean fashion photo photoshoot amsterdam iamsterdam suriname dj producer artist afaslive festival girls
506;6506;2017-06-26 23:20;https://instagram.com/p/BV0VFwzFClT/;0;1.0;57.0;robbertvanes;;;Laatste dagje voor school zit er ook op      ;57.0;2017-06-26 21:20:19;derooipannen Recreatie niveau4 loonopzand
507;6507;2017-12-01 18:22;https://instagram.com/p/BcKvXhzAMYZ/;0;1.0;6.0;marcel_schoningh;;;Amstel - Herengracht ;6.0;2017-12-01 17:22:26;amsterdamlightfestival
508;6508;2017-11-23 13:25;https://instagram.com/p/Bb1nITznKA2/;+;1.0;25.0;nul33_;;;Onze events voor december zijn er weer mooi opgezet door @lauriedrieenhuizen Thnks dear!           ;25.0;2017-11-23 12:25:33;events amersfoort krijtbord enjoy nul33 dinner wine bubbles yoga livemusic entertainment
509;6509;2017-04-20 08:03;https://instagram.com/p/BTGK6fwBbgL/;0;0.0;162.0;chiorotterdam;;;Een vorstelijke ontvangst voor de  bij @auto_wust_mercedes             ;162.0;2017-04-20 06:03:33;VriendenvhCHIORotterdam mercedesbenz businessclub dordrecht netwerken chiorotterdam paardensport auto vrienden business ontvangst mercedes automuseum museum
510;6510;2017-12-25 12:42;https://instagram.com/p/BdH7niTF-72/;0;1.0;37.0;chunnykat;;;"This year, our little Christmas tree is much more personalised; with the addition of ,  / , , my spirit animal ,  and more from the ,  and ! Wish everyone a wonderful and enjoyful Christmas and New Year, love from Amsterdam! Xoxo , , ";37.0;2017-12-25 11:42:18;pusheen nijntje miffy winniethepooh articwolf holographictinsel dortmundweihnachtsmarkt debijenkorf primark christmastree christmadecorations holidaycelebrations
511;6511;2017-12-22 19:04;https://instagram.com/p/BdA5BucB-8Y/;+;1.0;104.0;brainydays;52.36320900000001;4.86335;Make it a tropical Christmas. Roomspray x-mas @feelgoodfactory met sinaasappel, den, vanille en kaneel. Ook verkrijgbaar in 3 andere geuren, kaars @brandtkaarsen €15, borden €11,50 en €12,50 Last minute offline x-mas shoppen kan ook in onze pop up shop. Deze is vandaag en morgen open van 11.00-17.30 @Brainydays, Jacob van Lennepkade 296                       ;104.0;2017-12-22 18:04:59;brainydays shoponline amsterdam urbanexplorer treasure urbanjungle creativespirit dailyinspiration wanderlust gifts freedomthinkers photooftheday shopaholic giftidea christmas xmasshopping popupshop giftbox kerstpakket kerstpakketten wrappedwithlove giftwrapping
513;6513;2017-07-29 16:51;https://instagram.com/p/BXIm2S3gAe5/;+;3.0;31.0;pippikokel;;;Vandaag in de bloemenpluktuin op Terschelling. Heerlijke dag!  jurkje maakte ik voor Hieke (patroon Whitney van farbenmix en stof Swafing) De stof is helaas uitverkocht, patroon in webshop verkrijgbaar.          ;31.0;2017-07-29 14:51:42;zomer2017 zomer naaienisleuk bloem terschelling skylge bloemenpluktuin tricot swafing farbenmix
514;6514;2018-01-18 08:54;https://instagram.com/p/BeFUmEFAK84/;0;0.0;14.0;hudaveerdy;51.916698;4.5;     ;14.0;2018-01-18 07:54:14;rotterdam netherlands nizozemska holland holandija hudyphoto
515;6515;2018-08-30 10:42;https://instagram.com/p/BnGMMhUlm_F/;0;0.0;27.0;beerens_interieurs;;;Het in huis halen van de natuur zorgt voor een levendige en frisse toon in het interieur. De kleur groen laat jouw interieur stralen! Benieuwd hoe je deze kleur kunt toevoegen aan jouw bestaande interieur of ben je op zoek naar een nieuw interieur? Neem gerust een kijkje op onze website of bezoek onze showroom in Goes en laat je inspireren!                 ;27.0;2018-08-30 08:42:38;interiordesign interior interieur interieurstyling interieuradvies interieurontwerp decorations home homedecor green greeninterior groen homeinspo inspiratie interieurinspiratie beerensinterieurs zeeland
516;6516;2017-08-16 23:00;https://instagram.com/p/BX3nYB6lOFu/;0;3.0;112.0;wijkagentmax;;;Nachtdienst 3 gelijk gestart met de  van een bestuurder die reed met een ingevorderd rijbewijs. De man trok de aandacht van een collega omdat hij met hoge snelheid reed over de  .;112.0;2017-08-16 21:00:36;aanhouding Larserweg Lelystad
517;6517;2017-05-09 19:33;https://instagram.com/p/BT4U9BNl_Yq/;+;0.0;26.0;strandbinnen;51.591034;4.76456;Geen zand, geen strand maar een prachtige  ruimte met diverse break out rooms voor: Konica Minolta Business Solutions Nederland!     ;26.0;2017-05-09 17:33:18;expositie breda strandbinnen congres zakelijk konicaminolta
518;6518;2017-12-17 08:44;https://instagram.com/p/Bcy6BSkHprP/;0;3.0;35.0;surprisetrainrun;52.107361;5.175097;Pas op als je vandaag naar Utrecht CS komt voor de eerste  (link in bio) of elders gaat hardlopen: het kan glad zijn! ‍          ;35.0;2017-12-17 07:44:18;surprisetrainrun treinleven loopmaatjes hardlopen sundayrunday trailrunning running utrecht gladheid knmi codeoranje
519;6519;2018-01-27 23:53;https://instagram.com/p/BeeGt7IggfF/;0;8.0;73.0;meijerb68;52.861012;6.73377;Schotse Hooglanders. Drenthe.           .nl               ;73.0;2018-01-27 22:53:59;netherlands nederlands ig_discover_holland ig_discover ig_shotz landschap holland loves_united_netherlands zoom sambino BertMeijer earthimagined canon canonnederland 7dii tokina water wanderlust tree bomen benro benroNetherlands schoonoord dekiel dekijl
521;6521;2017-08-05 20:06;https://instagram.com/p/BXa-vdwANJz/;+;14.0;86.0;kleijntjelovesports;52.233299;5.1833300000000015;Deze week heb ik me ingeschreven voor de Perskindol Sprint Triathlon 020... dit wordt mijn aller eerste triathlon! En deze is volgende week al!?! Super spannend!!! ‍‍‍ Vandaag deed ik een fiets-loop wissel training... m'n vader fietste gezellig met m'n mee! ‍ Ik vind dit echt een lastige wissel... de eerste km hardlopen na het fietsen moet ik altijd erg wennen en loop ik eigenlijk altijd te hard! ‍‍ Tips voor mijn eerste triathlon zijn van harte welkom!?! 🤗                             ;86.0;2017-08-05 18:06:49;triathlontraining firsttriathlon sprinttriathlon triathlon perskindoltriathlon perskindoltriathlon020 perskindol 020 amsterdam summertriathlon workinprogress swimbikerun workforit goforit justdoit strongnotskinny fit fitdutchies fitfamily tomtommultisport tomtommysports classicoboretti decathlon nike nikeplus nikerunning nikewomen castelli castellitriathlon
523;6523;2017-09-04 11:09;https://instagram.com/p/BYnRC94jiGV/;+;3.0;87.0;katharina_0115;51.648151;5.053511;Ці враження незабутні і їх важко з чимось порівняти Особливо коли сидиш у першому ряді  Спочатку чекати в черзі 40 хв, розслабитися, 100500 раз подумати чи варте воно того... а потім такий  адреналіну! Хочу ще                  ;87.0;2017-09-04 09:09:02;efteling baron1898 daredevil adrenaline wantmore travel traveller travelgirl adrenalinegirl travelgram instatravel follow4follow followme followback like4like likeme tagsforlikes
524;6524;2018-06-03 12:05;https://instagram.com/p/BjjvrwSlcVR/;+;3.0;43.0;dutchhomemade_roermond;;;Magisch Bolletje  White chocolate and pistachio @ DutchHomemade!             ;43.0;2018-06-03 10:05:07;delekkerstewinkelvanroermond dutchhomemaderoermond macarons icecream gelato tonychocolonely coffee redvelvet yoghurt roermond lekkersteijsvanroermond roercenter
525;6525;2017-08-17 13:29;https://instagram.com/p/BX5KzCeBwuT/;+;0.0;10.0;proefnoordwijk;52.233429;4.44506;Just a selection of bites at Proef Noordwijk 25-26-27 augustus 2017          Link naar de website in de Bio;10.0;2017-08-17 11:29:22;proefnoordwijk etenendrinken etenendrinkeninnoordwijk noordwijk culinairnoordwijk gezellig wijnenspijs foodfestival visitnoordwijk
526;6526;2018-03-06 14:18;https://instagram.com/p/Bf-7EG8gCo1/;+;0.0;14.0;vitamientje.nl;;;WIJ ZOEKEN EEN ALLROUND KASSAMEDEWERKER(ST)ER Voor onze zaterdagmarkt op Urk zoeken wij een klantvriendelijke en enthousiaste collega om ons team te versterken. Jouw dag begint vroeg met het helpen uitstallen van onze kraam. Tijdens de verkoopuren ontvang je de klanten aan de kassa en zorgt dat ze alle service krijgen die ze verdienen. Je zorgt dat het afrekenen van de producten goed verloopt. Soms geef je klanten advies over een artikel. Zo zorg je voor tevreden klanten. Wanneer de verkoop afgelopen is help je weer inpakken tot alles opgeruimd is. We zoeken voor deze functie mensen die zelfstandig, secuur, flexibel en gemotiveerd zijn om de handen uit de mouwen te steken. Zoals al gezegd heb je veel contact met klanten, deze klanten staan op nummer 1, en dus is klantvriendelijkheid een vereiste! Je werkt in een team met leuke collega’s die samenwerken ook erg belangrijk vinden. Je staat vroeg op maar bent niet laat thuis. Ook werk je veel met gezonde en verse producten waarvan enige kennis een must is. Leeftijd 16 jaar of ouder Spreekt deze functie jou aan of ken jij iemand die deze functie prima zou passen? Neem dan contact met ons op door je CV te sturen samen met onderstaande vragen gemotiveerd: ·  Volledige naam ·  Geboortedatum ·  Straatnaam & huisnummer ·  Postcode & woonplaats ·  Telefoonnummer thuis ·  Mobiel telefoonnummer ·  E-mail adres ·  Wat voor opleiding je volgt, of gevolgd hebt ·  Motivatie waarom je bij ons zou willen werken  Onze contactgegevens vind je hier: http://www.vitamientje.nl/werken-bij,83.html    ;14.0;2018-03-06 13:18:29;linkinbio vacature markt kassa
527;6527;2017-03-04 13:49;https://instagram.com/p/BRN4CckDriy/;0;0.0;9.0;ptgardens_hoveniers;;;heeft iedereen last van die lawaaierige kettingzaag  als er bij u een boom wordt gekapt? niet als u ons belt, wij werken met een zeer stille accu-kettingzaag!    ;9.0;2017-03-04 12:49:44;ptgardens hovenier hoveniersbedrijf aalsmeer
528;6528;2018-02-11 20:29;https://instagram.com/p/BfEXL-zj4S-/;0;0.0;60.0;scholten.luc;51.450001;5.46667;Zo, carnaval in Eindhoven met m'n huisgenoten overleefd (sort of). Volgend jaar weer! ;60.0;2018-02-11 19:29:02;carnaval
529;6529;2017-01-20 14:06;https://instagram.com/p/BPfLwODjS61/;0;0.0;37.0;thegrasscompanynl;51.69207;5.298203;The Grass Company Emmaplein is the first coffeeshop in the capital of the province North-Brabant, 's-Hertogenbosch. Located at walking distance from the Central Station.           ;37.0;2017-01-20 13:06:19;420 marijuana kush denbosch weedstagram weedstagram420 thc coffeeshop thegrasscompany instaweed
530;6530;2017-05-07 14:06;https://instagram.com/p/BTyl7UQgiAS/;0;0.0;45.0;nathanielus1985;;;Where is the spring?    ;45.0;2017-05-07 12:06:10;tilburg stad tilburgismooi ditistilburg
531;6531;2017-01-11 22:22;https://instagram.com/p/BPI5VVRADri/;+;1.0;117.0;djspitfire_;;;"Born in 81"" and representing. . Kaboom. . !                              ";117.0;2017-01-11 21:22:04;pioneerdj party nightlife djlifestyle camera kaboom tropical caribbean afrobeats dancehall reggae reggaeton melanin dreadlocks beard mustache locs 80sbaby scarf spitfire dj mc promo agency model dreads Suriname amsterdam 81
532;6532;2017-11-08 21:38;https://instagram.com/p/BbP3kMUhv7d/;+;0.0;45.0;zenzoyoga;52.37114;4.52982;NIEUWS-NIEUWS-NIEUWS-NIEUWS  Zenzo Yoga gaat vanaf aanstaande(!) vrijdag 10 november yoga les geven in de super gave en nieuwe ruimte van Zandvoort Dans Centre op de Oranjestraat 2 in Zandvoort.  Lesrooster: Maandag: 9:30-10:30uur :Stress Relief Yoga Vrijdag: 11:00 - 12:00 uur: Stress Relief Yoga (Deze yogalessen zijn speciaal voor nek schouder rug klachten, worden gegeven met de strip en zijn toegankelijk voor iedereen!) Kosten: €8,50 per les en 80 euro voor een 10-rittenkaart  Locatie: Zandvoort Dance Centre, Oranjestraat 2 in Zandvoort.  Eerste proefles is gratis!  Aanmelden kan via: info@zenzoyoga.nl.  #;45.0;2017-11-08 20:38:02;yoga op een geweldige nieuwe locatie zandvoortdancecentre vrijdag aanstaande de eersteles zenzoyoga yogaeverydamnday yogateacher happy goodvibes namaste breathe thnakful
533;6533;2017-04-21 18:17;https://instagram.com/p/BTJ19zPAdD6/;+;2.0;33.0;yvonne_skinimprovement;51.990372;4.20748;              ;33.0;2017-04-21 16:17:27;groep2 makeup workshop janeiredalemakeup janeiredale mooi gezondemakeup healthyskin healthyskinhappyme healthymakeup lieveklanten visagist schoonheidssalon naaldwijk yvonne
534;6534;2017-01-18 11:14;https://instagram.com/p/BPZug0AAiX6/;0;0.0;9.0;studiecheck;;;De Techniekcampus Den Helder biedt onderdak aan de afdeling Techniek van het ROC Kop van Noord-Holland. Student Emma gaf ons een rondleiding.            ;9.0;2017-01-18 10:14:36;studiecheck studiekeuze studeren studie onderwijs opleiding denhelder offshore techniek tech roc
535;6535;2018-02-25 09:17;https://instagram.com/p/BfnNdQJFjVJ/;0;2.0;79.0;niels_leijsen;52.359043;6.675064;                        ;79.0;2018-02-25 08:17:26;almelo bolkshoeksweg twente overijssel goodmorning sunrise zonsopkomst zon landscape landscape natuurfotografie naturephotography nofilter ig_twente landscapelovers instanetherlands ig_discover_nature ig_discover_holland naturelovers instagood topeuropephoto oogopnederland mooialmelo rtvoost
536;6536;2017-02-15 22:20;https://instagram.com/p/BQjBBUNFcMm/;+;5.0;61.0;mirandapol40;;; Topdag vandaag met deze schatten! ;61.0;2017-02-15 21:20:53;efteling
537;6537;2017-10-11 20:32;https://instagram.com/p/BaHi6xrj6I6/;0;0.0;66.0;houtmerk;51.5667;4.8;Een natuurlijke designsfeer creëren, kan in zowel  als  met deze  + subliem afgewerkte massieve     We maken ze volledig op maat. Deze grote variant loopt zelfs door als ruime  met extra . Een absolute eye-catcher in elke leefruimte en uiteraard mogelijk in kleinere varianten. Geheel aan te passen qua breedte, lengte en kastruimte. Om dit nieuwe  echt goed te kunnen bewonderen, kunt u het best langskomen in onze spiksplinternieuwe showroom aan de Rudonk 2 te Breda. Ziet u meteen wat we nog meer voor u in huis hebben. Al onze  zijn namelijk perfect te combineren en  met  en  van o.a.          en  - Van harte welkom! ;66.0;2017-10-11 18:32:18;woonkamer keuken wandkasten eikenhouten fronten zitbank bergruimte design maatwerkmeubels stylen designmeubels accessoires hay normanncopenhagen dcweditions brokis functionals labelvandenberg gubi fermliving pastoe muuto
538;6538;2017-01-15 01:22;https://instagram.com/p/BPQ8Wcfh9BZ/;+;1.0;71.0;michaelbarnaart;52.361111;4.916278;Good night!       @hotelarena      ;71.0;2017-01-15 00:22:21;arena amsterdam michaelnarnaart auping bed hotelarena hotelnacht hotelnacht2017 sleep hotel hotelbed
539;6539;2017-01-12 19:20;https://instagram.com/p/BPLJTLcgLG-/;0;0.0;4.0;carshowdetroit;;;Repost from @kiyan_rz Koenigsegg CCXR Special One () at @alainclassmotors. Also my first ever Koenigsegg seen.;4.0;2017-01-12 18:20:04;073
540;6540;2017-11-22 23:57;https://instagram.com/p/Bb0Kr7wjuo2/;+;0.0;62.0;herbestemming;51.925121;4.47839;Kantoor aan het Hofplein. De gevel aan de voorzijde wordt vervangen. Ik ben benieuwd of binnenkort de achterzijde volgt. Zou eigenlijk wel mooi zijn als het gebouw twee gezichten krijgt.                  ;62.0;2017-11-22 22:57:46;rotterdam hofplein hofpleinlijn realestate realestatephotography officespace officebuilding seenin010 010byday facade gevel spiegelpaleis kantoorgebouw herontwikkeling leegstand vacancy colors
